repo,sha,parent_sha,author
quartermasters/Nudge-AI-Chatbot,7f16258f6968ef441458efa68c01ae992d6c397f,44e366fcb902198d5317f5f176f431f1de3d3b08,aliffcapital
yairbarak22/mcpily,8a9b3727d5c058cc8b51576f059f21c782f7b37a,,yair.barak
LayeredCraft/alexa-vox-craft,49ab67e087df132c105472b98ec739caf970bbfc,4a92be135965c84ba06b6fccf6af0319ecee79ae,ncipollina
PetrAnto/checklist,3094f580f1ca10a251cedbb13d8e30e33d8c7920,c139db2659f228ebf0e35560ae5c0b2f8acabe62,PetrAnto
EVERLIV/HealthMind,b42c842b7b4d4bbb7ef7b81a17b281528c1921eb,8faed023a9b76cdabac14f4e1b065f7aa329fecd,wewa666
owulveryck/gomcptest,b7571b95b84efa821aabbe7481cb5fad0802413a,b46b67ca7fc4c11465aa729c7f8c930ec9cbddd5,owulveryck
PetrAnto/checklist,c139db2659f228ebf0e35560ae5c0b2f8acabe62,0f5f0f21184aa9eaff1c14aa09d23fd6ad09f70f,PetrAnto
Sascha001/bachelorarbeit_neu,2875cc1beb6262f27dc60b8356839d7b1e2081be,d97ee98992bddc26cba42553d9df32e0c13f1dec,Sascha001
ltngt-ai/mind-swarm,a093a35332bd904ca6601146b9c793dc6b21ca2f,f7c98c98e10d7da2cea7dec55a159bf5027e5ef8,Claude (AI Agent)
PetrAnto/checklist,0f5f0f21184aa9eaff1c14aa09d23fd6ad09f70f,8f128a41214635ba80475dae24dfd564ae0effc0,PetrAnto
DivyanshMishra-2315000780/Health_Website,212aa9f8dcf2b131b04eaf4daf7852b333e69f99,,openhands-agent
ltngt-ai/mind-swarm,bdfa6275c914b4cd3cfd7925e39516e7f3177527,f219091f8d8925a02dc382dba2241976fe957805,Claude (AI Agent)
pranaysuyash/kenya-shif,44bad2c70978e35e0127ee2f4af1f6fcbae46ba0,bbc2e1e11d54f7753bb929d9e15c7928c37f441c,pranaysuyash
PetrAnto/checklist,8ca71fd8ff3d71eaf361bf5c4de96d2a98ed6a10,f8b57138f60370a7f598fd1cd2ae77e6d4b5f7e4,PetrAnto
portalmagra/meuportalfit,3c29b73261eebb709d9a6ca462990377de09e6f4,35e2f6f0b9d95609d6fc552764edeae352cc9cd4,Faulya
pranaysuyash/kenya-shif,bbc2e1e11d54f7753bb929d9e15c7928c37f441c,b1b0daaacc27d997aa8beb5a184e64e1fafde653,pranaysuyash
waynedevilliers/ellu-studios-ai-agent,2319c49000ccb75d043c026f7b096d3b8eba7429,468a62a66d6089d6c39ef4e6f39d593189accfb7,waynedevilliers
Sascha001/bachelorarbeit_neu,067ca69e7441a51d0751a735a62eca9f69a6eda9,b48c5c0e943ce5d65927f7ac94c4d5d107a1819c,Sascha001
BOA-with-elephant/Header-backend,242319bdff6dcfb24b990892ae273cf85dddd2c6,39f713988c29379b68de18f12c9b419daf273e8b,sortofel
myle1996kh/chatbot-test,992a4e56e2daca4c613f52392cffb37806bf98ee,,Lucy Le
kevinveenbirkenbach/infinito-nexus,dece6228a4cc2a51921975d692acc7f775daa511,cb66fb2978680be0741bfdbcb69cbd26667ab757,kevinveenbirkenbach
Jonghyun-An/25_HS_LECTURE_R2,907261e93275579c35974108f710f6b30985ff5a,060a0ca3b621829d255028b54e6c240dc3a78186,Jonghyun-An
PetrAnto/checklist,5548b301042cd02c46ad90399ca1f2c2b8e142cb,42a84505888255cd33ab6a1e099ce16aa5679b98,PetrAnto
Fred-Edwin/ai-chatbot-rag,95329360b4969df80f49f9a665e4dd0760250de9,,Fred-Edwin
contestra/ai-ranker-v2,5892cc334bf47e52b7134a233d473caa1f7d9929,43e0911f9a602de10d2bdd10fc37f216af9c07aa,contestra
PetrAnto/checklist,42a84505888255cd33ab6a1e099ce16aa5679b98,3e525a746fb5c999109df83e5388620d306f7cef,PetrAnto
PetrAnto/checklist,3e525a746fb5c999109df83e5388620d306f7cef,fdc70d1541acc6f9e55fc4602384bec62fcd949b,PetrAnto
PetrAnto/checklist,8f865280533d58eab32444630fe23c246e29d37f,12005e13bc7f1ae897f3a70960b8b4d27701aa3b,PetrAnto
fedec65/zherohero-ai,3ca587d1cf391ab07c3200ee477e7846e307e07c,a0393cd3d5aaa8aa3074aa4601216061a1466532,fedec65
kevinveenbirkenbach/infinito-nexus,cb66fb2978680be0741bfdbcb69cbd26667ab757,b9da6908ecb3de2522558662c8e0966c7355959b,kevinveenbirkenbach
BOA-with-elephant/Header-backend,39f713988c29379b68de18f12c9b419daf273e8b,ba9f9b4434dbed51252a625a681bf81e55019114,sortofel
BOA-with-elephant/Header-backend,ba9f9b4434dbed51252a625a681bf81e55019114,655be2f13e2416e4a640fd1b78f0307312bcef27,sortofel
zfogg/ascii-chat,24bc48a5b67708de92e2a96a8174e1b714ce989e,dc5d18c8149cdc28ac5ee8bd634468ad185f788e,zfogg
backspacevenkat/polydev-website,e740e54bdb101ec412efcc1ecaaa2a17a3c65ed0,ec4e4e53095ea84aab88e4b3848281197670ed9a,Venkat
kevinveenbirkenbach/infinito-nexus,b9da6908ecb3de2522558662c8e0966c7355959b,8baec175624ae2fd36a105337ce51a513457f8ce,kevinveenbirkenbach
BOA-with-elephant/Header-backend,655be2f13e2416e4a640fd1b78f0307312bcef27,63f03b7906de77af6faa29433dd05ce1a9bf4f1e,sortofel
ChipsMetaverse/gvses-market-insights,7b7184f3f9431e9868e1035e1249d0da5d29adb2,6977934934f5ec1934a32654f17fe9159deeac1e,MarcoPolo
BOA-with-elephant/Header-backend,63f03b7906de77af6faa29433dd05ce1a9bf4f1e,5de2c17f8dbe361d616c8872ef2d04d92caee245,sortofel
realerikk0/documentation,eb25ecc128ece74eb2c463f07de731b322238181,78e98a6af2a6a14a0edde0b9f73133586f3eb383,realerikk0
disposable/disposable-email-domains,099f6ad1d29c27bc3e58db124caa0b3820386f24,8dede7c7459d6233315dd4a89fad9a694ee845a8,smeinecke
june07/ghost-content,2b66d1a35e1db24bb62c2ede33e5bec408263567,e6fa075bae5e920fbebcfdff9e3c8c3f61d6f046,June07
june07/ghost-content,e6fa075bae5e920fbebcfdff9e3c8c3f61d6f046,f2ac78f88dba7829dcb85142a9e6ec8bd4827aac,June07
BOA-with-elephant/Header-backend,5de2c17f8dbe361d616c8872ef2d04d92caee245,2168a5f3be462ab9c19acdf11ed41089b3d8eaae,sortofel
KingIVthe1st/ratemylooks,1c7ad2b4def14f84d4b21cb5785a956c5d9e8d20,b84174ae7e6007bbab0eeb3ff70374cdd6487abb,Ivan Jackson
rickballard/CoCivium,22f31e78624826716fa7dac4a21daa7fa1b15cd8,75e4ec28b6c302f69054fb35412911b85d81dcd6,rickballard
leon0999/englishear,b8d68daf8b20c356910fc7f724b4c7c4def1352d,046fe82d3d0d46f9033e5fca763c193e004b98ca,Leon
BOA-with-elephant/Header-backend,2168a5f3be462ab9c19acdf11ed41089b3d8eaae,f37cb360439fd7752f878050f2ce26c73beeeb57,sortofel
10aburnett/WHP-promo-codes,4a3db94fd76267627dc469e27ea8dd643fde21c3,22b9ac65f03ac2b2ceeaecdb67e624d9d829c678,Alex Burnett
BOA-with-elephant/Header-backend,f37cb360439fd7752f878050f2ce26c73beeeb57,184759652d4466c557c89aa63d30a4f054919c35,sortofel
GetAmaral/tcb,41f07b7f96e7dab81ea348091e5de29b18d1f7dd,,GetAmaral
BOA-with-elephant/Header-backend,184759652d4466c557c89aa63d30a4f054919c35,a4d1954522adea120a9c2942a2d5dfc26322f006,sortofel
2u841r/bd-location,20b01a9479f1bfe0877611151181c4373adbca68,87d5f3646c58883451e52b6886adddd79a0fe121,2u841r
jethrohedstrom/Health-Road-,65018e2dfb7f2b48d7fcd9e09d7c669d58f29cd9,249fe958a55c48805deff72e2dbb919c2c2525af,Jethro Hedstrom
c50bossio/6fb-dashboard-staging,325f5a9ff6fe4930062db14c70b38e8864bcbda3,dcf150ac8fa51089da6a1545f91aabeb48120e86,Christopher Bossio
fenrick/service-ambitions,ca5e92aad0352aa26c63d0bf6593db1da98450aa,4f8c06ef1a80ac5ac12faa376420ae06334bb7ad,fenrick
fenrick/service-ambitions,4f8c06ef1a80ac5ac12faa376420ae06334bb7ad,e2d6768e02c648560e40d5e2e7ec7434fb236a14,fenrick
pem725/deckorator,7076a3f2490309167138d04b6af97f8301194607,f346e674431f8d1abd75d0ac35f0bd1fbca9ea21,pem725
BOA-with-elephant/Header-backend,a4d1954522adea120a9c2942a2d5dfc26322f006,d317c5de8e8c45a3256a6b567213700f66008cb0,sortofel
digitalsapiensos/kiki-refactored,d39f4107199021f19d3b5871ae72671adffe07a3,,digitalsapiensos
Donggull/ea_plan_01,99abb9489c958553596499639190c015ccf27f0b,f8be802c439be5459fdfafb840bb5a88a079ee0f,Donggull
BOA-with-elephant/Header-backend,d317c5de8e8c45a3256a6b567213700f66008cb0,7c077d4e086ebcc4b9b6c1b7d38f6dc99dc18e0d,sortofel
siteoptz/siteoptz,b1f9eb0e0644c2ca7d68e2edcbf2cc15af728d43,a43729fa49a9337d09965e5a3ec7ced8cd12f997,Antonio Mendoza
fenrick/service-ambitions,83d1302730b54f51b968d1719f8cc2d6343bb9ad,15ad77ebad9b4bad75b54734e41a0060a528831f,fenrick
BOA-with-elephant/Header-backend,7c077d4e086ebcc4b9b6c1b7d38f6dc99dc18e0d,cbd173e59690eabb0723e798e1126482b412cef1,sortofel
siteoptz/siteoptz,a43729fa49a9337d09965e5a3ec7ced8cd12f997,d96515177f79981cd6a3f18b208fcb3e38d1de3d,Antonio Mendoza
OpenTermsArchive/GenAI-snapshots,8df1fceb90eea8531a6fc40cd7752bc835b73359,6db0aa2429a62bc64899fe77d76763f008b80318,OTA-Bot
OpenTermsArchive/GenAI-snapshots,6db0aa2429a62bc64899fe77d76763f008b80318,973fa03c6168084f8eb9f92ae6b0a1849021fbbb,OTA-Bot
OpenTermsArchive/GenAI-snapshots,973fa03c6168084f8eb9f92ae6b0a1849021fbbb,f40a953c779fbe30798f0f00458b6474d321b5f7,OTA-Bot
OpenTermsArchive/GenAI-snapshots,f40a953c779fbe30798f0f00458b6474d321b5f7,ce7e5063a9d111839e1b364e875734b67668b7e9,OTA-Bot
OpenTermsArchive/GenAI-snapshots,8cf8598ec79754a710a7b70d48744523e61cce26,a80b0a57ceae7dceba83c20ca0ab4c7331e0b773,OTA-Bot
OpenTermsArchive/GenAI-snapshots,ce7e5063a9d111839e1b364e875734b67668b7e9,8cf8598ec79754a710a7b70d48744523e61cce26,OTA-Bot
OpenTermsArchive/GenAI-snapshots,a80b0a57ceae7dceba83c20ca0ab4c7331e0b773,bbf2c813205904cb8bb72f390ebe8d3d1cc86f2b,OTA-Bot
OpenTermsArchive/GenAI-snapshots,bbf2c813205904cb8bb72f390ebe8d3d1cc86f2b,ba81f7a1061c0dae359d25cbd82234c8454c5a69,OTA-Bot
OpenTermsArchive/GenAI-snapshots,ba81f7a1061c0dae359d25cbd82234c8454c5a69,6cdc2ab8c57447776e69c7d6ff7d9f6e208d16c2,OTA-Bot
OpenTermsArchive/GenAI-snapshots,6cdc2ab8c57447776e69c7d6ff7d9f6e208d16c2,bdf61e3a5bdacd9bd7e990400366997897a4a698,OTA-Bot
OpenTermsArchive/GenAI-snapshots,bdf61e3a5bdacd9bd7e990400366997897a4a698,04f319ee0a474f7d6c7dddcb0bbf2ba640897b80,OTA-Bot
OpenTermsArchive/GenAI-snapshots,04f319ee0a474f7d6c7dddcb0bbf2ba640897b80,15b2aa0e1b68a39469cd7c0fc733c8e42d73594a,OTA-Bot
OpenTermsArchive/GenAI-snapshots,15b2aa0e1b68a39469cd7c0fc733c8e42d73594a,6e4444a5562dec3a55679947038efb907f8b620b,OTA-Bot
OpenTermsArchive/GenAI-snapshots,6e4444a5562dec3a55679947038efb907f8b620b,1cc78ec51aa94a9638655ae1325478dba3d32541,OTA-Bot
OpenTermsArchive/GenAI-snapshots,1cc78ec51aa94a9638655ae1325478dba3d32541,daf6544d804ae7f520002fe0d776874d1d59b712,OTA-Bot
iiipeat/ai-prompt-generator,ced5f60a2ad3de1186a464cedd62a2aa2beec76f,,IIIPeat Dorton
GUESTVALENCIA/guestsvalencia-sandra7,6e78335c9db0065f478865b0de490b2295321067,565c57a3d67d104d0d791b38d51b46d2e3b972d4,Claytis Valencia
Spectral-Flow/spectra-soulspark-birth,be4629eaa3681c61e5458a93abebb2abcac885cf,6ae9fd79f68f3cb1d73ea992058f0a674c0a51a1,Copilot
Spectral-Flow/spectra-soulspark-birth,6ae9fd79f68f3cb1d73ea992058f0a674c0a51a1,568225bc64fcf6939611b18e33181aca320aeb89,Copilot
fenrick/service-ambitions,15ad77ebad9b4bad75b54734e41a0060a528831f,624011d38f1e766b35ef6278403fcc39ccd40bd8,fenrick
fenrick/service-ambitions,624011d38f1e766b35ef6278403fcc39ccd40bd8,7f34f0aecf287f4c2eb3da530857a9b6c192f523,fenrick
KallebyX/visitecacapava,f2d3c15738c17a412412f4185245e81a76020602,830a4aaed2f19a92e32ba9ebb9deb40664f62d2e,KallebyX
AbdullahKhanASI/mac-setup-guide,b889c3dc68e8f12ee37fd9c11ae584f5d24527af,1333ad8df2931bfd91af1478cbada92e533f279b,AbdullahKhanASI
adamlui/userscripts,1ea6d2ed1ea35e717ec3a17f598094a5dc2dd5d6,20c6c8668311cf5004878371ca658d6d6821affe,kudo-sync-bot
adamlui/chatgpt-widescreen,3e43bcbfc0f445b73315368cae50b8c83f44040d,dc90a4c9fa71499432bd25b0c60ab550dab5d49f,kudo-sync-bot
CERTEUS/mailledger,12ff3c2b47490ecf9159fabe6063c2ae47a7600e,b31292536ea5e77645d772a01f1f1c5336b7b393,CERTEUS
567-labs/instructor,8728751de68c6e6f485c7aa85d231e08eb67dc49,2669593d4ebe5e5b2449194df6f2a4e0566dd720,jxnl
tendai-dev/agentic,b95bb113036ec7565e3ef9ce8cdbdf7e57018379,42c45232afd21c07538c46d8bc99f1fc9f20d55f,tendai8
tendai-dev/agentic,174503986034d499ab10f1db1937f0fee97e4637,3766397f2f5817d5cfc0585f5818872d43cc47b5,tendai8
chris-dalpiaz/chef-up,303499c3459c697815d26c0f90b35d71dca8e3c1,269e6c4db75cb54cda78f1d37bec611f949e3f7c,DIOGO PATRICIO DONNER
kevinveenbirkenbach/infinito-nexus,8baec175624ae2fd36a105337ce51a513457f8ce,1401779a9db47001b25c40ca825748f4ab27700e,kevinveenbirkenbach
adamlui/chatgpt-widescreen,dc90a4c9fa71499432bd25b0c60ab550dab5d49f,ab3ee54b88ab2a9331a206316536ca9d6613912e,kudo-sync-bot
jhcynamon1/NextStepTherapySite-v2,829a326ff6caeee4dae34d228a2998d6ed671356,0d1f14b88fb865a0c0108b79003af55ed8373612,Jesse Cynamon
CERTEUS/mailledger,b31292536ea5e77645d772a01f1f1c5336b7b393,1552d1ee89ada570f32802da7fa6638c20356250,CERTEUS
tendai-dev/agentic,bf15c1bf74cb8f4c0849be1340f2861b26b3eaf4,0d4f8a2479e660a18268db1d985f163526aa545d,tendai8
tendai-dev/agentic,2e97a910e431d64a3ba53cfb3a1c8bf658d86d5d,018a935c95afc4448f0d3863fabf8b304c8cd2cc,tendai8
adamlui/chatgpt-widescreen,ab3ee54b88ab2a9331a206316536ca9d6613912e,b1d10dafa3a7e2b2071033ca99884e82a9defb7b,kudo-sync-bot
CERTEUS/mailledger,8c49b92a256282add7660abae18d575bac1b4c30,c1375a9133597c04bcd776748ab6e78c4bf067a2,CERTEUS
rafa-mori/grompt,b0b9339dcbed3acec6581471f37fa7fe3b403f93,655b52ab99d66bf99714e857baf3622a4c02db23,faelmori
CERTEUS/mailledger,c1375a9133597c04bcd776748ab6e78c4bf067a2,45db9aab372174d2e67817eca834c422909bfad1,CERTEUS
CERTEUS/mailledger,45db9aab372174d2e67817eca834c422909bfad1,612c169e1997a553982451ecbe8003b91afada3c,CERTEUS
CERTEUS/mailledger,612c169e1997a553982451ecbe8003b91afada3c,b471d1e58e2dfdb0517cdf20ffec70aa0d1b58f5,CERTEUS
CERTEUS/mailledger,b471d1e58e2dfdb0517cdf20ffec70aa0d1b58f5,df1bf345ea42707dc9f8b1422a9e175fc3049cfc,CERTEUS
CERTEUS/mailledger,df1bf345ea42707dc9f8b1422a9e175fc3049cfc,107d181b663cf17f3931ae3930ddae2c7211af01,CERTEUS
CERTEUS/mailledger,107d181b663cf17f3931ae3930ddae2c7211af01,b3b85d13a841ba5e48693e72e3e1d70f869195f7,CERTEUS
kevinveenbirkenbach/infinito-nexus,1401779a9db47001b25c40ca825748f4ab27700e,707a3fc1d0e60dd214bf667b219e6cd75d4cf4b2,kevinveenbirkenbach
CERTEUS/mailledger,b3b85d13a841ba5e48693e72e3e1d70f869195f7,df2cbff42baf9e4ee65a1260793e1144a62f5233,CERTEUS
CERTEUS/mailledger,df2cbff42baf9e4ee65a1260793e1144a62f5233,428d851f98a17b37ed137abe81d86c36d38ccc5b,CERTEUS
CERTEUS/mailledger,428d851f98a17b37ed137abe81d86c36d38ccc5b,4d4abb97eb5284017cfc4c6597a258370c747f20,CERTEUS
CERTEUS/mailledger,4d4abb97eb5284017cfc4c6597a258370c747f20,75d686e82dc3ec34d288a0bf6cb2f44d592d1dfb,CERTEUS
CERTEUS/mailledger,75d686e82dc3ec34d288a0bf6cb2f44d592d1dfb,f1f0cecc87a8aadeb1e7404eceb4dcfe5d6330d1,CERTEUS
CERTEUS/mailledger,f1f0cecc87a8aadeb1e7404eceb4dcfe5d6330d1,961e4c769dd91efb3c5402be8c5b5d95f3f305e2,CERTEUS
CERTEUS/mailledger,961e4c769dd91efb3c5402be8c5b5d95f3f305e2,ed8c9e104c4f50d52e797819d95f07c8f6c2b25a,CERTEUS
portalmagra/meuportalfit,35e2f6f0b9d95609d6fc552764edeae352cc9cd4,7bf8b2211ec5ecb8c26c7daab2888acfe99def1b,Faulya
CERTEUS/mailledger,ed8c9e104c4f50d52e797819d95f07c8f6c2b25a,800a4eec6263f4d72116a5c40e41d1907fbbb682,CERTEUS
CERTEUS/mailledger,84fa75ddde2dcd960f1d80543ea4636af0008c9e,35dc9d1e75500537bfb719e8dbc52a20595ed3f9,CERTEUS
CERTEUS/mailledger,35dc9d1e75500537bfb719e8dbc52a20595ed3f9,731b99893ace3222e5e447fd0696e9e537272770,CERTEUS
CERTEUS/mailledger,731b99893ace3222e5e447fd0696e9e537272770,eb31d429ea93d7d5c352c755193f9ebe1dfa02ce,CERTEUS
CERTEUS/mailledger,eb31d429ea93d7d5c352c755193f9ebe1dfa02ce,21a6a90cac62774532b835419fc879bab57f81fe,CERTEUS
CERTEUS/mailledger,21a6a90cac62774532b835419fc879bab57f81fe,d77f041f8ad284fa730f00bdf65bcaf450888800,CERTEUS
CERTEUS/mailledger,d77f041f8ad284fa730f00bdf65bcaf450888800,7159cbf727ac3a60ab21b6e817c3b75a8e01198e,CERTEUS
CERTEUS/mailledger,7159cbf727ac3a60ab21b6e817c3b75a8e01198e,5f46cb2dcc9400b3b4f0c3279f0c505cdecd9480,CERTEUS
CERTEUS/mailledger,5f46cb2dcc9400b3b4f0c3279f0c505cdecd9480,72ef0b7a8625d59c3ca41557cce5eea4a5af3903,CERTEUS
BLincoln711/hendricks-ai-website,f1d447baa3111eb45018c1870070a42b1a30f8dc,7efa99cf8e96fc90ce2a8b356902a5d6bc41c797,“BLincoln711
CERTEUS/mailledger,72ef0b7a8625d59c3ca41557cce5eea4a5af3903,57c21db29c910f3e15b6dfa540e3dd153dcacfc8,CERTEUS
michael-borck/talk-buddy,f31eabe435a7e170cd220c9bce8e67a6bde10b37,24b1f343a1aa2650be4bd4b9eb4be17546a30915,michael-borck
CERTEUS/mailledger,57c21db29c910f3e15b6dfa540e3dd153dcacfc8,f826ec023dba66516a4059c6e2c0b966eebc7624,CERTEUS
kevinveenbirkenbach/infinito-nexus,73d5651eeaa2fa7794d9fc6a0cb0f56e8f33551f,12a267827db3da74460b3c2be48befa692b6ea49,kevinveenbirkenbach
anchildress1/anchildress1,b42723a861469b5c069d5457255fde010f6fbe4b,9aa1f69566b9a024ff09d6bee44b905420e8b356,anchildress1
CERTEUS/mailledger,f826ec023dba66516a4059c6e2c0b966eebc7624,cd722283917d8c91ea8c4432d4220e808644d61c,CERTEUS
tendai-dev/agentic,aa249a9b464630ee9dc8b0ea4702db13d755f508,670f57abd42348d894ce884099dcbeea993047e1,tendai8
tendai-dev/agentic,e36687d0f95bfcf6bb9fafd4f19595e5e150f2f6,bdd7d95282e201c7e679bf4d8abed9c198763c2c,tendai8
kevinveenbirkenbach/infinito-nexus,12a267827db3da74460b3c2be48befa692b6ea49,c6cd6430bb32dbac17001781bf77073803d5919b,kevinveenbirkenbach
junr03/blacktail,7130af998272079056e736e124b6277f0b96920e,375f96a740b7b25019ab5cb9254684f41ab52261,junr03
SEMOSS/Semoss,2d5fbe836bf52b8f8bffec886d9e4a13a074e764,b0e0fd89394058fd715d5d81aecd9e7808e1fd8b,pasupathimuniyappan
RDG-CONSULTORES/pollo-loco-supervision,efdf7360070e09f4bca316deb3150f407115a618,dba8aeb8202d4e0be87de4f569ea33bde48a3695,Roberto Dávila
tmoody1973/public-radio-agents,dbf999cc5e104e5a6caaba56a1f4558ffcb0c472,22834f44ea8e3885618a8fcaa362d4289816f3d8,tmoody1973
rafa-mori/grompt,655b52ab99d66bf99714e857baf3622a4c02db23,0c7ae8db4bbe93d41adb1ddb78eae43e0d258c0f,faelmori
CERTEUS/mailledger,945251df4728c39144a75348823dd4ad00842681,bbc50b4e95224b32de7455ff7d0b14dd60cfbccb,CERTEUS
kevinveenbirkenbach/infinito-nexus,c6cd6430bb32dbac17001781bf77073803d5919b,67b2ebf001b20c6a31ab346ad998223085c96104,kevinveenbirkenbach
CERTEUS/mailledger,bbc50b4e95224b32de7455ff7d0b14dd60cfbccb,33733e6c45cb9a23d5aa061a1d641c5fcd6302a0,CERTEUS
CERTEUS/mailledger,33733e6c45cb9a23d5aa061a1d641c5fcd6302a0,042bcdca1e6f15fb79bcb8019d517853deecb884,CERTEUS
shimonsorkin/ramhal,40d27c98c2556c7bde7ea6731db8d3263bbd20cb,267513704dcdc45bf8f5398e2576a22939ee2be6,Simon Sorkin
enriquephl/QuantumultX_config,76ca124e57110bf3c62dfac92faad60eb4132f98,94da9e09523b6c4a573df1d34f704efe8943900a,enriquephl
jamesrochabrun/SwiftOpenAICLI,88fa75eb54ff55b21296db349ccd2facf15a1fac,aac016cd9c7755f8734fedd68a7d8adab8a95da5,jamesrochabrun
RDG-CONSULTORES/pollo-loco-supervision,dba8aeb8202d4e0be87de4f569ea33bde48a3695,98a7990c2d525b309bdee967109bc8b30f739348,Roberto Dávila
hehee9/Custom-Translator,5e168b2aee499d8b3595fbd15f158b99a587a97d,31d757993a0155c2c7442d8ad680738921c46048,hehee9
kevinveenbirkenbach/infinito-nexus,f62d09d8f18cdfaeb89ad4b9f73e1609ebd2efab,de159db91835934b53bad3f9c689a2f5f7b80868,kevinveenbirkenbach
CERTEUS/mailledger,042bcdca1e6f15fb79bcb8019d517853deecb884,62e938b11c12c6d61ffab2ee6350513e960f844e,CERTEUS
CERTEUS/mailledger,62e938b11c12c6d61ffab2ee6350513e960f844e,b8267fcb692f0595c270be8de92ae1f98b2d993b,CERTEUS
CERTEUS/mailledger,b8267fcb692f0595c270be8de92ae1f98b2d993b,cccb72b8f340a6dd2b9f7054633634e63bc0b3f0,CERTEUS
CERTEUS/mailledger,cccb72b8f340a6dd2b9f7054633634e63bc0b3f0,422eefd7c3577685c1df677bc895e752fd7d96bc,CERTEUS
IDLEcreative/Omniops,85d05d1061deb907972010338d893816b92a6acb,81e4c7a22d7b8c667cb75c7530572e94bf47cf4c,james
RDG-CONSULTORES/pollo-loco-supervision,98a7990c2d525b309bdee967109bc8b30f739348,90b844f85ba9cb8d61c39bb3f65c61920719f900,Roberto Dávila
CERTEUS/mailledger,422eefd7c3577685c1df677bc895e752fd7d96bc,62004644b2cb606b3aa663a98e650d74a5bb5b69,CERTEUS
yxxTries/LLMs-for-everyone-js,1328e1a6cd290770df3bd5098d33626f16f8b6d7,38648f03b193d14d0af1ca3cc0e05321ddc13b17,yxxTries
splinter93/abrege,f811d02e36680c567dd2c82527a389f2420c287a,5a2f985123e00526f760665c005ef8997d447d78,splinter93
kevinveenbirkenbach/infinito-nexus,de159db91835934b53bad3f9c689a2f5f7b80868,e2c2cf4bcf65720c9248c6cd1b2f50bcd859305b,kevinveenbirkenbach
pranaysuyash/kenya-shif,a3def02b7921a8f84010cb3b5d6cbc17279726a2,95630061141fa05f2ff4463b354ebd55601e826c,pranaysuyash
thewiseoldsageltd/bonushunter,8b4a8bb6dc6709a40ff4ba7780d80f43e5dae619,c457c0367255f10709357ae04546fc8ab1112e73,barry76
NicoEspin/Andeshire,5a80f2a114f9a0baf43116607278e68c9183c693,5bffa34e884916eeecdcdfb058577e2c1f4473f5,bernoulli2005
pranaysuyash/kenya-shif,d6492fbd086825406a0ca2aeae4648572eb50f9b,12fcc89ea674d793750bf4644f3a290e3dc6a2d8,pranaysuyash
BapunHansdah/blogs,76ea363c0fc35fa1c433e3c6395597eaad80450e,97e541240ce940ea2c849b2db684b71a90d9c680,BapunHansdah
NicoEspin/Andeshire,a2490cf1ed8560969c753500873a0823833c5b3d,925af2a47a184e3f116cc6a48ca0bc6c1c70dfdd,bernoulli2005
CERTEUS/mailledger,1cc3f9ab49a7ad0419d05f35eb420b0415002dc5,bc114f40aada87966e1d69c0ebc1ab9126e3bf32,CERTEUS
pranaysuyash/kenya-shif,12fcc89ea674d793750bf4644f3a290e3dc6a2d8,0a9203aeba69f4131a7edbeb68ef9a113b5d4ac9,pranaysuyash
loculus-project/loculus,6127d23e0a6f7b2eabdd3fd8ff81b357dfae9f80,a850b8b6bd436b52099943afb2073ad72e1ab89b,theosanderson
CERTEUS/mailledger,bc114f40aada87966e1d69c0ebc1ab9126e3bf32,774ba1d3877ac0408e0ff566d9e4e26b9dc26e28,CERTEUS
langchain4j/langchain4j,d57ad93730c3b2b74a826cba7e5ee825d75a41be,de6483cca184d268b98ba4ca7161981a45ff65fd,loicmathieu
alexcol123/brad-pitt-911,df42d0541d04f37551da43654a0d236c5c7c5f59,5114726123f8d215e8b296731cf4add4fb615679,alexcol123
CERTEUS/mailledger,774ba1d3877ac0408e0ff566d9e4e26b9dc26e28,c463ab1ede4007af9af9a95895f89f6e82a756fa,CERTEUS
fedec65/zherohero-ai,a0393cd3d5aaa8aa3074aa4601216061a1466532,464552d5f44c7fe61cd6d3a6b1313adae05a8cef,fedec65
CERTEUS/mailledger,c463ab1ede4007af9af9a95895f89f6e82a756fa,8bcd06352f15d2d185e74837a15085dc75ada2d5,CERTEUS
karlis-benefelds/Transcriber,d6b1603771a21cb3c3f239fad6922c2bbadefdc7,02b45339fbe8a431cf40436392a3946cf15dcd7f,Karlis Benefelds
CERTEUS/mailledger,8bcd06352f15d2d185e74837a15085dc75ada2d5,1422ac405b9cc3f4b044a32fec78686e20fce60a,CERTEUS
kevinveenbirkenbach/infinito-nexus,73e7fbdc8acb96f78dea729f572e8e7e28dc3e32,bae2bc21ec695613e88927db8174fec801a2352a,kevinveenbirkenbach
dotnet/aspire,0169131e8c9d7822d1fb026ef102fd268aa88bc2,436cd189a9972eabed5fbee72ff784b363c70b84,Copilot
CERTEUS/mailledger,1422ac405b9cc3f4b044a32fec78686e20fce60a,f06e58ad202c97138102641dfd142e97cd93b191,CERTEUS
CERTEUS/mailledger,f06e58ad202c97138102641dfd142e97cd93b191,e097f8b42faf8814d4f71e8786fa0b43ef9d08f6,CERTEUS
CERTEUS/mailledger,e097f8b42faf8814d4f71e8786fa0b43ef9d08f6,2cd82e7b7038999032b93125dbda1b2a03266cbd,CERTEUS
